2002/2003,33,,SV Werder Bremen,Schalke 04,2,1
2002/2003,33,,FC Bayern Muenchen,VfB Stuttgart,2,1
2002/2003,33,,1.FC Kaiserslautern,Borussia Dortmund,0,0
2002/2003,34,,Borussia Dortmund,Energie Cottbus,1,1
2002/2003,34,,VfB Stuttgart,VfL Wolfsburg,2,0
2002/2003,34,,Schalke 04,FC Bayern Muenchen,1,0
2002/2003,34,,Borussia Mgladbach,SV Werder Bremen,4,1
2002/2003,34,,Arminia Bielefeld,Hannover 96,0,1
2002/2003,34,,Hamburger SV,FC Hansa Rostock,2,0
2002/2003,34,,TSV 1860 Muenchen,VfL Bochum,2,4
2002/2003,34,,1.FC Nuernberg,Bayer Leverkusen,0,1
2002/2003,34,,Hertha BSC,1.FC Kaiserslautern,2,0
2003/2004,1,,VfL Wolfsburg,VfL Bochum,3,2
2003/2004,1,,1.FC Kaiserslautern,TSV 1860 Muenchen,0,1
2003/2004,1,,Borussia Mgladbach,1.FC Koeln,1,0
2003/2004,1,,Hertha BSC,SV Werder Bremen,0,3
2003/2004,1,,FC Hansa Rostock,VfB Stuttgart,0,2
2003/2004,1,,Bayer Leverkusen,SC Freiburg,4,1
2003/2004,1,,FC Bayern Muenchen,Eintracht Frankfurt,3,1
2003/2004,1,,Hamburger SV,Hannover 96,0,3
2003/2004,1,,Schalke 04,Borussia Dortmund,2,2
2003/2004,2,,Hannover 96,FC Bayern Muenchen,3,3
2003/2004,2,,Eintracht Frankfurt,Bayer Leverkusen,1,2
2003/2004,2,,SC Freiburg,FC Hansa Rostock,2,2
2003/2004,2,,VfB Stuttgart,Hertha BSC,0,0
2003/2004,2,,SV Werder Bremen,Borussia Mgladbach,1,1
2003/2004,2,,1.FC Koeln,1.FC Kaiserslautern,1,2
2003/2004,2,,TSV 1860 Muenchen,Schalke 04,1,1
2003/2004,2,,Borussia Dortmund,VfL Wolfsburg,4,0
2003/2004,2,,VfL Bochum,Hamburger SV,1,1
2003/2004,3,,VfL Wolfsburg,Hamburger SV,5,1
2003/2004,3,,1.FC Kaiserslautern,SV Werder Bremen,0,1
2003/2004,3,,Borussia Mgladbach,VfB Stuttgart,0,1
2003/2004,3,,Hertha BSC,SC Freiburg,0,0
2003/2004,3,,FC Hansa Rostock,Eintracht Frankfurt,3,0
2003/2004,3,,Bayer Leverkusen,Hannover 96,4,0
2003/2004,3,,FC Bayern Muenchen,VfL Bochum,2,0
2003/2004,3,,Borussia Dortmund,TSV 1860 Muenchen,3,1
2003/2004,3,,Schalke 04,1.FC Koeln,2,1
2003/2004,4,,Hannover 96,FC Hansa Rostock,3,3
2003/2004,4,,Eintracht Frankfurt,Hertha BSC,0,0
2003/2004,4,,SC Freiburg,Borussia Mgladbach,4,1
2003/2004,4,,VfB Stuttgart,1.FC Kaiserslautern,2,0
2003/2004,4,,SV Werder Bremen,Schalke 04,4,1
2003/2004,4,,1.FC Koeln,Borussia Dortmund,1,0
2003/2004,4,,TSV 1860 Muenchen,VfL Wolfsburg,1,0
2003/2004,4,,Hamburger SV,FC Bayern Muenchen,0,2
2003/2004,4,,VfL Bochum,Bayer Leverkusen,1,0
2003/2004,5,,VfL Wolfsburg,FC Bayern Muenchen,3,2
2003/2004,5,,1.FC Kaiserslautern,SC Freiburg,2,2
2003/2004,5,,Borussia Mgladbach,Eintracht Frankfurt,0,2
2003/2004,5,,Hertha BSC,Hannover 96,2,3
2003/2004,5,,FC Hansa Rostock,VfL Bochum,0,2
2003/2004,5,,Bayer Leverkusen,Hamburger SV,1,0
2003/2004,5,,TSV 1860 Muenchen,1.FC Koeln,2,1
2003/2004,5,,Borussia Dortmund,SV Werder Bremen,2,1
2003/2004,5,,Schalke 04,VfB Stuttgart,0,0
2003/2004,6,,Hannover 96,Borussia Mgladbach,2,0
2003/2004,6,,Eintracht Frankfurt,1.FC Kaiserslautern,1,3
2003/2004,6,,SC Freiburg,Schalke 04,2,1
2003/2004,6,,VfB Stuttgart,Borussia Dortmund,1,0
2003/2004,6,,SV Werder Bremen,TSV 1860 Muenchen,2,1
2003/2004,6,,1.FC Koeln,VfL Wolfsburg,2,3
2003/2004,6,,FC Bayern Muenchen,Bayer Leverkusen,3,3
2003/2004,6,,Hamburger SV,FC Hansa Rostock,2,1
2003/2004,6,,VfL Bochum,Hertha BSC,2,2
2003/2004,7,,VfL Wolfsburg,Bayer Leverkusen,0,1
2003/2004,7,,1.FC Kaiserslautern,Hannover 96,1,0
2003/2004,7,,Borussia Mgladbach,VfL Bochum,2,2
2003/2004,7,,Hertha BSC,Hamburger SV,1,1
2003/2004,7,,FC Hansa Rostock,FC Bayern Muenchen,1,2
2003/2004,7,,1.FC Koeln,SV Werder Bremen,1,4
2003/2004,7,,TSV 1860 Muenchen,VfB Stuttgart,0,3
2003/2004,7,,Borussia Dortmund,SC Freiburg,1,0
2003/2004,7,,Schalke 04,Eintracht Frankfurt,1,1
2003/2004,8,,Hannover 96,Schalke 04,1,2
2003/2004,8,,Eintracht Frankfurt,Borussia Dortmund,0,1
2003/2004,8,,SC Freiburg,TSV 1860 Muenchen,1,0
2003/2004,8,,VfB Stuttgart,1.FC Koeln,0,0
2003/2004,8,,SV Werder Bremen,VfL Wolfsburg,5,3
2003/2004,8,,Bayer Leverkusen,FC Hansa Rostock,3,0
2003/2004,8,,FC Bayern Muenchen,Hertha BSC,4,1
2003/2004,8,,Hamburger SV,Borussia Mgladbach,2,1
2003/2004,8,,VfL Bochum,1.FC Kaiserslautern,4,0
2003/2004,9,,VfL Wolfsburg,FC Hansa Rostock,3,1
2003/2004,9,,1.FC Kaiserslautern,Hamburger SV,4,0
2003/2004,9,,Borussia Mgladbach,FC Bayern Muenchen,0,0
2003/2004,9,,Hertha BSC,Bayer Leverkusen,1,4
2003/2004,9,,SV Werder Bremen,VfB Stuttgart,1,3
2003/2004,9,,1.FC Koeln,SC Freiburg,1,0
2003/2004,9,,TSV 1860 Muenchen,Eintracht Frankfurt,1,0
2003/2004,9,,Borussia Dortmund,Hannover 96,6,2
2003/2004,9,,Schalke 04,VfL Bochum,0,2
2003/2004,10,,Hannover 96,TSV 1860 Muenchen,1,1
2003/2004,10,,Eintracht Frankfurt,1.FC Koeln,2,0
2003/2004,10,,SC Freiburg,SV Werder Bremen,2,4
2003/2004,10,,VfB Stuttgart,VfL Wolfsburg,1,0
2003/2004,10,,FC Hansa Rostock,Hertha BSC,0,1
2003/2004,10,,Bayer Leverkusen,Borussia Mgladbach,1,0
2003/2004,10,,FC Bayern Muenchen,1.FC Kaiserslautern,4,1
2003/2004,10,,Hamburger SV,Schalke 04,2,2
2003/2004,10,,VfL Bochum,Borussia Dortmund,3,0
2003/2004,11,,VfL Wolfsburg,Hertha BSC,3,0
2003/2004,11,,1.FC Kaiserslautern,Bayer Leverkusen,0,0
2003/2004,11,,Borussia Mgladbach,FC Hansa Rostock,1,1
2003/2004,11,,VfB Stuttgart,SC Freiburg,4,1
2003/2004,11,,SV Werder Bremen,Eintracht Frankfurt,3,1
2003/2004,11,,1.FC Koeln,Hannover 96,1,2
2003/2004,11,,TSV 1860 Muenchen,VfL Bochum,3,1
2003/2004,11,,Borussia Dortmund,Hamburger SV,3,2
2003/2004,11,,Schalke 04,FC Bayern Muenchen,2,0
2003/2004,12,,Hannover 96,SV Werder Bremen,1,5
2003/2004,12,,Eintracht Frankfurt,VfB Stuttgart,0,2
2003/2004,12,,SC Freiburg,VfL Wolfsburg,3,2
2003/2004,12,,Hertha BSC,Borussia Mgladbach,2,1
2003/2004,12,,FC Hansa Rostock,1.FC Kaiserslautern,4,0
2003/2004,12,,Bayer Leverkusen,Schalke 04,3,1
2003/2004,12,,FC Bayern Muenchen,Borussia Dortmund,4,1
2003/2004,12,,Hamburger SV,TSV 1860 Muenchen,3,1
2003/2004,12,,VfL Bochum,1.FC Koeln,4,0
2003/2004,13,,VfL Wolfsburg,Borussia Mgladbach,1,3
2003/2004,13,,1.FC Kaiserslautern,Hertha BSC,4,2
2003/2004,13,,SC Freiburg,Eintracht Frankfurt,1,0
2003/2004,13,,VfB Stuttgart,Hannover 96,3,1
2003/2004,13,,SV Werder Bremen,VfL Bochum,3,1
2003/2004,13,,1.FC Koeln,Hamburger SV,0,1
2003/2004,13,,TSV 1860 Muenchen,FC Bayern Muenchen,0,1
2003/2004,13,,Borussia Dortmund,Bayer Leverkusen,2,2
2003/2004,13,,Schalke 04,FC Hansa Rostock,0,1
2003/2004,14,,Hannover 96,SC Freiburg,3,0
2003/2004,14,,Eintracht Frankfurt,VfL Wolfsburg,3,2
2003/2004,14,,Borussia Mgladbach,1.FC Kaiserslautern,2,1
2003/2004,14,,Hertha BSC,Schalke 04,1,3
2003/2004,14,,FC Hansa Rostock,Borussia Dortmund,2,1
2003/2004,14,,Bayer Leverkusen,TSV 1860 Muenchen,2,2
2003/2004,14,,FC Bayern Muenchen,1.FC Koeln,2,2
2003/2004,14,,Hamburger SV,SV Werder Bremen,1,1
2003/2004,14,,VfL Bochum,VfB Stuttgart,0,0
2003/2004,15,,VfL Wolfsburg,1.FC Kaiserslautern,4,1
2003/2004,15,,Eintracht Frankfurt,Hannover 96,2,2
2003/2004,15,,SC Freiburg,VfL Bochum,4,2
2003/2004,15,,VfB Stuttgart,Hamburger SV,0,0
2003/2004,15,,SV Werder Bremen,FC Bayern Muenchen,1,1
2003/2004,15,,1.FC Koeln,Bayer Leverkusen,0,0
2003/2004,15,,TSV 1860 Muenchen,FC Hansa Rostock,1,4
2003/2004,15,,Borussia Dortmund,Hertha BSC,1,1
2003/2004,15,,Schalke 04,Borussia Mgladbach,2,1
2003/2004,16,,VfL Wolfsburg,Hannover 96,2,1
2003/2004,16,,1.FC Kaiserslautern,Schalke 04,0,2
2003/2004,16,,Borussia Mgladbach,Borussia Dortmund,2,1
2003/2004,16,,Hertha BSC,TSV 1860 Muenchen,1,1
2003/2004,16,,FC Hansa Rostock,1.FC Koeln,1,1
2003/2004,16,,Bayer Leverkusen,SV Werder Bremen,1,3
2003/2004,16,,FC Bayern Muenchen,VfB Stuttgart,1,0
2003/2004,16,,Hamburger SV,SC Freiburg,4,1
2003/2004,16,,VfL Bochum,Eintracht Frankfurt,1,0
2003/2004,17,,Hannover 96,VfL Bochum,2,2
2003/2004,17,,Eintracht Frankfurt,Hamburger SV,2,3
2003/2004,17,,SC Freiburg,FC Bayern Muenchen,0,6
2003/2004,17,,VfB Stuttgart,Bayer Leverkusen,2,3
2003/2004,17,,SV Werder Bremen,FC Hansa Rostock,3,0
2003/2004,17,,1.FC Koeln,Hertha BSC,3,0
2003/2004,17,,TSV 1860 Muenchen,Borussia Mgladbach,1,2
2003/2004,17,,Borussia Dortmund,1.FC Kaiserslautern,1,1
2003/2004,17,,Schalke 04,VfL Wolfsburg,1,1
2003/2004,18,,VfL Bochum,VfL Wolfsburg,1,0
2003/2004,18,,TSV 1860 Muenchen,1.FC Kaiserslautern,2,1
2003/2004,18,,1.FC Koeln,Borussia Mgladbach,1,0
2003/2004,18,,SV Werder Bremen,Hertha BSC,4,0
2003/2004,18,,VfB Stuttgart,FC Hansa Rostock,2,0
2003/2004,18,,SC Freiburg,Bayer Leverkusen,1,0
2003/2004,18,,Eintracht Frankfurt,FC Bayern Muenchen,1,1
2003/2004,18,,Hannover 96,Hamburger SV,3,2
2003/2004,18,,Borussia Dortmund,Schalke 04,0,1
2003/2004,19,,FC Bayern Muenchen,Hannover 96,3,1
2003/2004,19,,Bayer Leverkusen,Eintracht Frankfurt,1,2
2003/2004,19,,FC Hansa Rostock,SC Freiburg,4,1
2003/2004,19,,Hertha BSC,VfB Stuttgart,1,0
2003/2004,19,,Borussia Mgladbach,SV Werder Bremen,1,2
2003/2004,19,,1.FC Kaiserslautern,1.FC Koeln,1,0
2003/2004,19,,Schalke 04,TSV 1860 Muenchen,0,0
2003/2004,19,,VfL Wolfsburg,Borussia Dortmund,2,4
2003/2004,19,,Hamburger SV,VfL Bochum,1,1
2003/2004,20,,Hamburger SV,VfL Wolfsburg,2,0
2003/2004,20,,SV Werder Bremen,1.FC Kaiserslautern,1,0
2003/2004,20,,VfB Stuttgart,Borussia Mgladbach,1,1
2003/2004,20,,SC Freiburg,Hertha BSC,2,3
2003/2004,20,,Eintracht Frankfurt,FC Hansa Rostock,1,1
2003/2004,20,,Hannover 96,Bayer Leverkusen,2,2
2003/2004,20,,VfL Bochum,FC Bayern Muenchen,1,0
2003/2004,20,,TSV 1860 Muenchen,Borussia Dortmund,0,2
2003/2004,20,,1.FC Koeln,Schalke 04,0,2
2003/2004,21,,FC Hansa Rostock,Hannover 96,3,1
2003/2004,21,,Hertha BSC,Eintracht Frankfurt,1,2
2003/2004,21,,Borussia Mgladbach,SC Freiburg,2,2
2003/2004,21,,1.FC Kaiserslautern,VfB Stuttgart,1,0
2003/2004,21,,Schalke 04,SV Werder Bremen,0,0
2003/2004,21,,Borussia Dortmund,1.FC Koeln,1,0
2003/2004,21,,VfL Wolfsburg,TSV 1860 Muenchen,3,1
2003/2004,21,,FC Bayern Muenchen,Hamburger SV,1,0
2003/2004,21,,Bayer Leverkusen,VfL Bochum,1,3
2003/2004,22,,FC Bayern Muenchen,VfL Wolfsburg,2,0
2003/2004,22,,SC Freiburg,1.FC Kaiserslautern,1,0
2003/2004,22,,Eintracht Frankfurt,Borussia Mgladbach,3,1
2003/2004,22,,Hannover 96,Hertha BSC,1,3
2003/2004,22,,VfL Bochum,FC Hansa Rostock,0,0
2003/2004,22,,Hamburger SV,Bayer Leverkusen,3,1
2003/2004,22,,1.FC Koeln,TSV 1860 Muenchen,1,3
2003/2004,22,,SV Werder Bremen,Borussia Dortmund,2,0
2003/2004,22,,VfB Stuttgart,Schalke 04,0,0
2003/2004,23,,Borussia Mgladbach,Hannover 96,1,0
2003/2004,23,,1.FC Kaiserslautern,Eintracht Frankfurt,1,0
2003/2004,23,,Schalke 04,SC Freiburg,3,0
2003/2004,23,,Borussia Dortmund,VfB Stuttgart,0,2
2003/2004,23,,TSV 1860 Muenchen,SV Werder Bremen,0,2
2003/2004,23,,VfL Wolfsburg,1.FC Koeln,2,0
2003/2004,23,,Bayer Leverkusen,FC Bayern Muenchen,1,3
2003/2004,23,,FC Hansa Rostock,Hamburger SV,3,0
2003/2004,23,,Hertha BSC,VfL Bochum,1,1
2003/2004,24,,Bayer Leverkusen,VfL Wolfsburg,4,2
2003/2004,24,,Hannover 96,1.FC Kaiserslautern,0,1
2003/2004,24,,VfL Bochum,Borussia Mgladbach,1,0
2003/2004,24,,Hamburger SV,Hertha BSC,2,0
2003/2004,24,,FC Bayern Muenchen,FC Hansa Rostock,3,3
2003/2004,24,,SV Werder Bremen,1.FC Koeln,3,2
2003/2004,24,,VfB Stuttgart,TSV 1860 Muenchen,2,0
2003/2004,24,,SC Freiburg,Borussia Dortmund,2,2
2003/2004,24,,Eintracht Frankfurt,Schalke 04,3,0
2003/2004,25,,Schalke 04,Hannover 96,2,2
2003/2004,25,,Borussia Dortmund,Eintracht Frankfurt,2,0
2003/2004,25,,TSV 1860 Muenchen,SC Freiburg,1,1
2003/2004,25,,1.FC Koeln,VfB Stuttgart,2,2
2003/2004,25,,VfL Wolfsburg,SV Werder Bremen,0,2
2003/2004,25,,FC Hansa Rostock,Bayer Leverkusen,0,2
2003/2004,25,,Hertha BSC,FC Bayern Muenchen,1,1
2003/2004,25,,Borussia Mgladbach,Hamburger SV,3,0
2003/2004,25,,1.FC Kaiserslautern,VfL Bochum,2,2
2003/2004,26,,FC Hansa Rostock,VfL Wolfsburg,3,1
2003/2004,26,,Hamburger SV,1.FC Kaiserslautern,3,2
2003/2004,26,,FC Bayern Muenchen,Borussia Mgladbach,5,2
2003/2004,26,,Bayer Leverkusen,Hertha BSC,4,1
2003/2004,26,,VfB Stuttgart,SV Werder Bremen,4,4
2003/2004,26,,SC Freiburg,1.FC Koeln,3,0
2003/2004,26,,Eintracht Frankfurt,TSV 1860 Muenchen,0,3
2003/2004,26,,Hannover 96,Borussia Dortmund,1,1
2003/2004,26,,VfL Bochum,Schalke 04,1,2
2003/2004,27,,TSV 1860 Muenchen,Hannover 96,0,2
2003/2004,27,,1.FC Koeln,Eintracht Frankfurt,2,0
2003/2004,27,,SV Werder Bremen,SC Freiburg,1,1
2003/2004,27,,VfL Wolfsburg,VfB Stuttgart,1,5
2003/2004,27,,Hertha BSC,FC Hansa Rostock,1,1
2003/2004,27,,Borussia Mgladbach,Bayer Leverkusen,0,0
2003/2004,27,,1.FC Kaiserslautern,FC Bayern Muenchen,0,2
2003/2004,27,,Schalke 04,Hamburger SV,4,1
2003/2004,27,,Borussia Dortmund,VfL Bochum,4,1
2003/2004,28,,Hertha BSC,VfL Wolfsburg,1,0
2003/2004,28,,Bayer Leverkusen,1.FC Kaiserslautern,6,0
2003/2004,28,,FC Hansa Rostock,Borussia Mgladbach,1,2
2003/2004,28,,SC Freiburg,VfB Stuttgart,0,1
2003/2004,28,,Eintracht Frankfurt,SV Werder Bremen,0,1
2003/2004,28,,Hannover 96,1.FC Koeln,1,0
2003/2004,28,,VfL Bochum,TSV 1860 Muenchen,4,0
2003/2004,28,,Hamburger SV,Borussia Dortmund,0,2
2003/2004,28,,FC Bayern Muenchen,Schalke 04,2,1
2003/2004,29,,SV Werder Bremen,Hannover 96,0,0
2003/2004,29,,VfB Stuttgart,Eintracht Frankfurt,3,1
2003/2004,29,,VfL Wolfsburg,SC Freiburg,4,0
2003/2004,29,,Borussia Mgladbach,Hertha BSC,1,1
2003/2004,29,,1.FC Kaiserslautern,FC Hansa Rostock,3,2
2003/2004,29,,Schalke 04,Bayer Leverkusen,2,3
2003/2004,29,,Borussia Dortmund,FC Bayern Muenchen,2,0
2003/2004,29,,TSV 1860 Muenchen,Hamburger SV,1,2
2003/2004,29,,1.FC Koeln,VfL Bochum,1,2
2003/2004,30,,Borussia Mgladbach,VfL Wolfsburg,0,2
2003/2004,30,,Hertha BSC,1.FC Kaiserslautern,3,0
2003/2004,30,,Eintracht Frankfurt,SC Freiburg,3,0
2003/2004,30,,Hannover 96,VfB Stuttgart,0,1
2003/2004,30,,VfL Bochum,SV Werder Bremen,0,0
2003/2004,30,,Hamburger SV,1.FC Koeln,4,2
2003/2004,30,,FC Bayern Muenchen,TSV 1860 Muenchen,1,0
2003/2004,30,,Bayer Leverkusen,Borussia Dortmund,3,0
2003/2004,30,,FC Hansa Rostock,Schalke 04,3,1
2003/2004,31,,SC Freiburg,Hannover 96,4,1
2003/2004,31,,VfL Wolfsburg,Eintracht Frankfurt,1,0
2003/2004,31,,1.FC Kaiserslautern,Borussia Mgladbach,2,2
2003/2004,31,,Schalke 04,Hertha BSC,3,0
2003/2004,31,,Borussia Dortmund,FC Hansa Rostock,4,1
2003/2004,31,,TSV 1860 Muenchen,Bayer Leverkusen,1,1
2003/2004,31,,1.FC Koeln,FC Bayern Muenchen,1,2
2003/2004,31,,SV Werder Bremen,Hamburger SV,6,0
2003/2004,31,,VfB Stuttgart,VfL Bochum,1,1
2003/2004,32,,1.FC Kaiserslautern,VfL Wolfsburg,3,2
2003/2004,32,,Hannover 96,Eintracht Frankfurt,3,0
2003/2004,32,,VfL Bochum,SC Freiburg,3,0
2003/2004,32,,Hamburger SV,VfB Stuttgart,2,1
2003/2004,32,,FC Bayern Muenchen,SV Werder Bremen,1,3
2003/2004,32,,Bayer Leverkusen,1.FC Koeln,2,0
2003/2004,32,,FC Hansa Rostock,TSV 1860 Muenchen,3,0
2003/2004,32,,Hertha BSC,Borussia Dortmund,6,2
2003/2004,32,,Borussia Mgladbach,Schalke 04,2,0
2003/2004,33,,Hannover 96,VfL Wolfsburg,0,0
2003/2004,33,,Schalke 04,1.FC Kaiserslautern,4,1
2003/2004,33,,Borussia Dortmund,Borussia Mgladbach,3,1
2003/2004,33,,TSV 1860 Muenchen,Hertha BSC,1,1
2003/2004,33,,1.FC Koeln,FC Hansa Rostock,4,0
2003/2004,33,,SV Werder Bremen,Bayer Leverkusen,2,6
2003/2004,33,,VfB Stuttgart,FC Bayern Muenchen,3,1
2003/2004,33,,SC Freiburg,Hamburger SV,0,0
2003/2004,33,,Eintracht Frankfurt,VfL Bochum,3,2
2003/2004,34,,VfL Wolfsburg,Schalke 04,1,1
2003/2004,34,,VfL Bochum,Hannover 96,3,1
2003/2004,34,,Hamburger SV,Eintracht Frankfurt,2,1
2003/2004,34,,FC Bayern Muenchen,SC Freiburg,2,0
2003/2004,34,,Bayer Leverkusen,VfB Stuttgart,2,0
2003/2004,34,,FC Hansa Rostock,SV Werder Bremen,3,1
2003/2004,34,,Hertha BSC,1.FC Koeln,3,1
2003/2004,34,,Borussia Mgladbach,TSV 1860 Muenchen,3,1
2003/2004,34,,1.FC Kaiserslautern,Borussia Dortmund,1,1
2004/2005,1,,SV Werder Bremen,Schalke 04,1,0
2004/2005,1,,1.FC Kaiserslautern,1.FC Nuernberg,1,3
2004/2005,1,,SC Freiburg,FC Hansa Rostock,0,0
2004/2005,1,,Borussia Dortmund,VfL Wolfsburg,1,2
2004/2005,1,,Bayer Leverkusen,Hannover 96,2,1
2004/2005,1,,Hertha BSC,VfL Bochum,2,2
2004/2005,1,,Hamburger SV,FC Bayern Muenchen,0,2
2004/2005,1,,Arminia Bielefeld,Borussia Mgladbach,0,0
2004/2005,1,,VfB Stuttgart,FSV Mainz 05,4,2
2004/2005,2,,FSV Mainz 05,Hamburger SV,2,1
2004/2005,2,,FC Bayern Muenchen,Hertha BSC,1,1
2004/2005,2,,Borussia Mgladbach,Borussia Dortmund,2,3
2004/2005,2,,FC Hansa Rostock,SV Werder Bremen,0,4
2004/2005,2,,Schalke 04,1.FC Kaiserslautern,2,1
2004/2005,2,,1.FC Nuernberg,VfB Stuttgart,1,1
2004/2005,2,,VfL Bochum,Bayer Leverkusen,2,2
2004/2005,2,,VfL Wolfsburg,SC Freiburg,0,1
2004/2005,2,,Hannover 96,Arminia Bielefeld,0,1
2004/2005,3,,1.FC Kaiserslautern,VfB Stuttgart,2,3
2004/2005,3,,SC Freiburg,Borussia Mgladbach,1,1
2004/2005,3,,Arminia Bielefeld,VfL Bochum,1,2
2004/2005,3,,Hertha BSC,FSV Mainz 05,1,1
2004/2005,3,,Bayer Leverkusen,FC Bayern Muenchen,4,1
2004/2005,3,,Hamburger SV,1.FC Nuernberg,4,3
2004/2005,3,,Schalke 04,FC Hansa Rostock,0,2
2004/2005,3,,Borussia Dortmund,Hannover 96,1,1
2004/2005,3,,SV Werder Bremen,VfL Wolfsburg,1,2
2004/2005,4,,FSV Mainz 05,Bayer Leverkusen,2,0
2004/2005,4,,FC Bayern Muenchen,Arminia Bielefeld,1,0
2004/2005,4,,VfL Bochum,Borussia Dortmund,2,2
2004/2005,4,,Borussia Mgladbach,SV Werder Bremen,3,1
2004/2005,4,,VfL Wolfsburg,Schalke 04,3,0
2004/2005,4,,VfB Stuttgart,Hamburger SV,2,0
2004/2005,4,,1.FC Nuernberg,Hertha BSC,0,0
2004/2005,4,,FC Hansa Rostock,1.FC Kaiserslautern,2,3
2004/2005,4,,Hannover 96,SC Freiburg,2,2
2004/2005,5,,1.FC Kaiserslautern,Hamburger SV,2,1
2004/2005,5,,Borussia Dortmund,FC Bayern Muenchen,2,2
2004/2005,5,,Arminia Bielefeld,FSV Mainz 05,1,1
2004/2005,5,,Bayer Leverkusen,1.FC Nuernberg,2,2
2004/2005,5,,FC Hansa Rostock,VfL Wolfsburg,1,2
2004/2005,5,,SV Werder Bremen,Hannover 96,3,0
2004/2005,5,,Schalke 04,Borussia Mgladbach,3,2
2004/2005,5,,SC Freiburg,VfL Bochum,1,1
2004/2005,5,,Hertha BSC,VfB Stuttgart,0,0
2004/2005,6,,FC Bayern Muenchen,SC Freiburg,3,1
2004/2005,6,,Hannover 96,Schalke 04,1,0
2004/2005,6,,VfL Bochum,SV Werder Bremen,1,4
2004/2005,6,,Borussia Mgladbach,FC Hansa Rostock,2,2
2004/2005,6,,VfL Wolfsburg,1.FC Kaiserslautern,2,1
2004/2005,6,,VfB Stuttgart,Bayer Leverkusen,3,0
2004/2005,6,,1.FC Nuernberg,Arminia Bielefeld,1,2
2004/2005,6,,FSV Mainz 05,Borussia Dortmund,1,1
2004/2005,6,,Hamburger SV,Hertha BSC,2,1
2004/2005,7,,1.FC Kaiserslautern,Hertha BSC,0,2
2004/2005,7,,Borussia Dortmund,1.FC Nuernberg,2,2
2004/2005,7,,SC Freiburg,FSV Mainz 05,1,2
2004/2005,7,,VfL Wolfsburg,Borussia Mgladbach,2,1
2004/2005,7,,Bayer Leverkusen,Hamburger SV,3,0
2004/2005,7,,FC Hansa Rostock,Hannover 96,1,3
2004/2005,7,,SV Werder Bremen,FC Bayern Muenchen,1,2
2004/2005,7,,Arminia Bielefeld,VfB Stuttgart,0,2
2004/2005,7,,Schalke 04,VfL Bochum,3,2
2004/2005,8,,FSV Mainz 05,SV Werder Bremen,2,1
2004/2005,8,,VfL Bochum,FC Hansa Rostock,0,1
2004/2005,8,,FC Bayern Muenchen,Schalke 04,0,1
2004/2005,8,,Hannover 96,VfL Wolfsburg,3,0
2004/2005,8,,Hertha BSC,Bayer Leverkusen,3,1
2004/2005,8,,Borussia Mgladbach,1.FC Kaiserslautern,2,0
2004/2005,8,,Hamburger SV,Arminia Bielefeld,0,2
2004/2005,8,,1.FC Nuernberg,SC Freiburg,3,0
2004/2005,8,,VfB Stuttgart,Borussia Dortmund,2,0
2004/2005,9,,1.FC Kaiserslautern,Bayer Leverkusen,0,0
2004/2005,9,,SC Freiburg,VfB Stuttgart,2,0
2004/2005,9,,Borussia Dortmund,Hamburger SV,0,2
2004/2005,9,,Arminia Bielefeld,Hertha BSC,1,0
2004/2005,9,,Borussia Mgladbach,Hannover 96,0,2
2004/2005,9,,FC Hansa Rostock,FC Bayern Muenchen,0,2
2004/2005,9,,VfL Wolfsburg,VfL Bochum,3,0
2004/2005,9,,Schalke 04,FSV Mainz 05,2,1
2004/2005,9,,SV Werder Bremen,1.FC Nuernberg,4,1
2004/2005,10,,FSV Mainz 05,FC Hansa Rostock,3,1
2004/2005,10,,FC Bayern Muenchen,VfL Wolfsburg,2,0
2004/2005,10,,VfL Bochum,Borussia Mgladbach,3,0
2004/2005,10,,Bayer Leverkusen,Arminia Bielefeld,3,2
2004/2005,10,,Hannover 96,1.FC Kaiserslautern,3,1
2004/2005,10,,Hertha BSC,Borussia Dortmund,0,1
2004/2005,10,,Hamburger SV,SC Freiburg,4,0
2004/2005,10,,VfB Stuttgart,SV Werder Bremen,1,2
2004/2005,10,,1.FC Nuernberg,Schalke 04,0,2
2004/2005,11,,1.FC Kaiserslautern,Arminia Bielefeld,2,1
2004/2005,11,,Borussia Dortmund,Bayer Leverkusen,1,0
2004/2005,11,,SC Freiburg,Hertha BSC,1,3
2004/2005,11,,Hannover 96,VfL Bochum,3,0
2004/2005,11,,Borussia Mgladbach,FC Bayern Muenchen,2,0
2004/2005,11,,FC Hansa Rostock,1.FC Nuernberg,0,2
2004/2005,11,,VfL Wolfsburg,FSV Mainz 05,4,3
2004/2005,11,,Schalke 04,VfB Stuttgart,3,2
2004/2005,11,,SV Werder Bremen,Hamburger SV,1,1
2004/2005,12,,FSV Mainz 05,Borussia Mgladbach,1,1
2004/2005,12,,VfL Bochum,1.FC Kaiserslautern,1,1
2004/2005,12,,FC Bayern Muenchen,Hannover 96,3,0
2004/2005,12,,Arminia Bielefeld,Borussia Dortmund,1,0
2004/2005,12,,Hertha BSC,SV Werder Bremen,1,1
2004/2005,12,,Bayer Leverkusen,SC Freiburg,4,1
2004/2005,12,,Hamburger SV,Schalke 04,1,2
2004/2005,12,,1.FC Nuernberg,VfL Wolfsburg,4,0
2004/2005,12,,VfB Stuttgart,FC Hansa Rostock,4,0
